bookId_RowNum,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
pg15315-811,0.0213,0.2116,0.2420,0.0814,0.0285,0.0229,0.0419,0.0771,0.0383,0.0002,0.0066,0.0052,0.0074,0.1310,-0.0050,0.0003,0.2692,0.1885,0.5423,0.7243,0.0817,-0.5637,-1.0000
pg15799-812,0.0020,0.1805,0.0971,0.0813,0.0354,0.0243,0.0407,0.0634,0.0250,0.0012,0.0073,0.0003,0.0006,0.1129,0.2856,0.0069,0.1111,0.1095,0.7794,0.5564,-0.0798,-0.5718,-1.0000
pg15317-813,0.0241,0.2058,0.0380,0.0618,0.0285,0.0234,0.0437,0.0685,0.0487,0.0006,0.0061,0.0109,0.0103,0.1297,-0.0917,0.0214,0.0000,0.4167,0.5833,0.7781,-0.1160,-2.0280,-1.0000
pg1253-814,0.0151,0.2444,0.5089,0.0587,0.0331,0.0353,0.0384,0.0677,0.0414,0.0022,0.0090,0.0017,0.0042,0.1190,0.0112,0.0039,0.0909,0.1212,0.7879,0.6533,-0.0862,0.8257,-1.0000
pg37107-815,0.0221,0.2331,0.1702,0.0935,0.0286,0.0254,0.0296,0.0624,0.0567,0.0003,0.0046,0.0090,0.0059,0.1059,-0.0897,0.0190,0.2761,0.2275,0.4964,0.7981,0.0062,-0.8033,-1.0000
pg42926-816,0.0216,0.1987,0.2425,0.0894,0.0250,0.0284,0.0339,0.0556,0.0469,0.0001,0.0005,0.0000,0.0050,0.0901,-0.0462,0.0154,0.2318,0.2266,0.5416,0.7656,0.0094,-0.2429,-1.0000
pg39768-817,0.0203,0.3636,0.0849,0.0690,0.0274,0.0292,0.0366,0.0771,0.0430,0.0003,0.0106,0.0063,0.0039,0.1308,-0.0148,0.0164,0.2236,0.2156,0.5607,0.7104,0.0360,0.8149,-1.0000
pg38679-818,0.0178,0.3383,0.1712,0.0816,0.0276,0.0278,0.0361,0.0593,0.0471,0.0006,0.0061,0.0000,0.0054,0.1020,-0.0517,0.0192,0.2902,0.1369,0.5729,0.7172,-0.0533,-0.4285,-1.0000
pg39527-819,0.0173,0.1869,0.2599,0.0814,0.0218,0.0256,0.0279,0.0514,0.0448,0.0005,0.0052,0.0016,0.0049,0.0866,-0.0266,0.0157,0.2372,0.1884,0.5744,0.6722,0.2294,0.4537,-1.0000
pg15793-820,0.0187,0.3445,0.1920,0.1010,0.0248,0.0267,0.0333,0.0578,0.0555,0.0012,0.0019,0.0092,0.0046,0.1033,-0.0848,0.0194,0.2791,0.2194,0.5015,0.7909,-0.0947,-0.4352,-1.0000
pg51630-821,0.0094,0.3676,0.0429,0.0701,0.0254,0.0262,0.0373,0.0820,0.0207,0.0001,0.0120,0.0000,0.0061,0.1313,0.2548,0.0114,0.1554,0.2553,0.5894,0.5485,-0.0575,-0.4118,-1.0000
pg331-822,0.0202,0.3690,0.1104,0.0769,0.0226,0.0227,0.0310,0.0441,0.0445,0.0004,0.0037,0.0052,0.0040,0.0843,-0.0216,0.0169,0.2697,0.1675,0.5628,0.7062,-0.0065,-0.2024,-1.0000
pg29726-823,0.0203,0.3473,0.1668,0.0542,0.0266,0.0233,0.0301,0.0669,0.0364,0.0012,0.0078,0.0000,0.0135,0.1060,-0.0420,0.0216,0.2767,0.1956,0.5277,0.6234,0.0955,1.0424,-1.0000
pg18829-824,0.0234,0.3325,0.1846,0.0977,0.0194,0.0202,0.0378,0.0465,0.0632,0.0005,0.0049,0.0099,0.0101,0.0997,-0.1300,0.0146,0.2790,0.2386,0.4824,0.7762,-0.0905,0.2250,-1.0000
pg27549-825,0.0212,0.1796,0.1766,0.0820,0.0283,0.0277,0.0287,0.0605,0.0454,0.0008,0.0031,0.0042,0.0060,0.0973,-0.0424,0.0197,0.2535,0.1944,0.5521,0.6544,-0.0511,-0.0589,-1.0000
pg20901-826,0.0243,0.1905,0.2979,0.0900,0.0304,0.0239,0.0281,0.0481,0.0535,0.0007,0.0028,0.0041,0.0064,0.0838,-0.0833,0.0245,0.2764,0.2143,0.5093,0.7607,-0.0894,-0.2052,-1.0000
pg17745-827,0.0121,0.5218,0.1162,0.0855,0.0313,0.0300,0.0341,0.0482,0.0499,0.0008,0.0029,0.0096,0.0053,0.0957,-0.0622,0.0099,0.2742,0.1814,0.5444,0.7800,-0.0713,-0.9209,-1.0000
pg51629-828,0.0103,0.4016,0.0701,0.0628,0.0235,0.0254,0.0357,0.0825,0.0237,0.0001,0.0104,0.0000,0.0081,0.1287,0.1603,0.0129,0.1813,0.1270,0.6917,0.5836,-0.0671,-0.5728,-1.0000
pg51628-829,0.0089,0.3851,0.0779,0.0544,0.0241,0.0261,0.0403,0.0831,0.0211,0.0002,0.0099,0.0000,0.0049,0.1336,0.2653,0.0107,0.1669,0.1945,0.6387,0.5234,-0.0448,-0.1203,-1.0000
pg37338-830,0.0213,0.2880,0.0758,0.0807,0.0221,0.0288,0.0330,0.0460,0.0370,0.0004,0.0091,0.0079,0.0090,0.0964,-0.0271,0.0213,0.2719,0.1565,0.5716,0.7298,-0.0692,0.5430,-1.0000
pg5848-831,0.0233,0.2430,0.1533,0.0781,0.0177,0.0249,0.0215,0.0569,0.0555,0.0010,0.0036,0.0096,0.0109,0.0924,-0.1135,0.0263,0.3062,0.1805,0.5133,0.7434,-0.0788,0.0657,-1.0000
pg36247-832,0.0320,0.2987,0.1684,0.0807,0.0226,0.0249,0.0278,0.0613,0.0436,0.0060,0.0078,0.0158,0.0104,0.1186,-0.0473,0.0264,0.2603,0.1970,0.5427,0.6761,0.0870,-0.4540,-1.0000
pg15321-833,0.0148,0.2974,0.2630,0.0895,0.0267,0.0260,0.0495,0.0807,0.0263,0.0027,0.0053,0.0029,0.0052,0.1411,0.1485,0.0003,0.2723,0.1333,0.5944,0.6998,0.0615,-0.4342,-1.0000
pg29932-834,0.0175,0.1623,0.1084,0.0895,0.0250,0.0306,0.0361,0.0481,0.0490,0.0007,0.0003,0.0074,0.0057,0.0926,-0.0629,0.0179,0.3090,0.2201,0.4709,0.8203,-0.0001,-0.5205,-1.0000
pg23157-835,0.0172,0.1955,0.2859,0.0688,0.0294,0.0227,0.0266,0.0485,0.0507,0.0003,0.0002,0.0019,0.0033,0.0774,-0.0455,0.0162,0.2241,0.2085,0.5675,0.6671,-0.0246,0.6829,-1.0000
pg35140-836,0.0177,0.2012,0.0801,0.0775,0.0338,0.0280,0.0373,0.0611,0.0478,0.0011,0.0041,0.0069,0.0076,0.1105,-0.0613,0.0125,0.3031,0.1827,0.5141,0.7870,-0.0756,-0.2841,-1.0000
pg15774-837,0.0233,0.2402,0.1463,0.0748,0.0299,0.0227,0.0396,0.0695,0.0320,0.0021,0.0102,0.0040,0.0169,0.1253,-0.0181,0.0163,0.2689,0.2352,0.4959,0.7234,0.0796,-0.4561,-1.0000
pg35384-838,0.0216,0.1928,0.2360,0.0826,0.0279,0.0245,0.0327,0.0812,0.0416,0.0015,0.0048,0.0072,0.0078,0.1274,-0.0319,0.0244,0.2500,0.1927,0.5573,0.7566,0.0498,0.2848,-1.0000
pg36232-839,0.0140,0.4409,0.2094,0.0629,0.0289,0.0316,0.0237,0.0667,0.0509,0.0013,0.0013,0.0043,0.0032,0.0973,-0.0465,0.0085,0.2167,0.1968,0.5865,0.6957,-0.1032,0.5711,-1.0000
pg14687-840,0.0172,0.1659,0.3213,0.0728,0.0258,0.0217,0.0375,0.0788,0.0334,0.0005,0.0063,0.0136,0.0063,0.1367,0.0418,0.0140,0.2300,0.2415,0.5285,0.6757,-0.0735,-0.1007,-1.0000
pg27507-841,0.0153,0.3312,0.0923,0.0968,0.0208,0.0254,0.0309,0.0629,0.0295,0.0009,0.0089,0.0089,0.0070,0.1124,0.0627,0.0009,0.2771,0.1498,0.5732,0.6940,0.0413,0.3131,-1.0000
pg42905-842,0.0207,0.2094,0.1482,0.0769,0.0271,0.0277,0.0320,0.0614,0.0413,0.0063,0.0058,0.0073,0.0062,0.1128,-0.0366,0.0138,0.2428,0.1782,0.5790,0.7021,-0.0841,-0.2352,-1.0000
pg4745-843,0.0206,0.2346,0.2700,0.0770,0.0239,0.0271,0.0318,0.0528,0.0596,0.0008,0.0034,0.0051,0.0076,0.0940,-0.1065,0.0198,0.3063,0.2320,0.4617,0.7495,-0.0703,-1.0688,1.0000
pg41817-844,0.0172,0.2231,0.1236,0.0950,0.0267,0.0269,0.0380,0.0556,0.0421,0.0008,0.0039,0.0092,0.0068,0.1074,-0.0139,0.0163,0.2393,0.2435,0.5171,0.7392,0.0413,-0.0104,-1.0000
pg42907-845,0.0134,0.2082,0.1349,0.0941,0.0290,0.0263,0.0325,0.0641,0.0417,0.0004,0.0058,0.0053,0.0042,0.1081,-0.0144,0.0136,0.1947,0.2136,0.5918,0.7312,-0.1096,-0.7492,-1.0000
pg42906-846,0.0151,0.1722,0.1481,0.0956,0.0314,0.0261,0.0346,0.0611,0.0426,0.0005,0.0067,0.0066,0.0056,0.1095,-0.0265,0.0167,0.2900,0.2542,0.4558,0.7190,-0.1032,-0.4638,-1.0000
pg34297-847,0.0176,0.3044,0.2138,0.0660,0.0218,0.0250,0.0287,0.0745,0.0359,0.0039,0.0039,0.0124,0.0099,0.1234,-0.0105,0.0142,0.1849,0.1779,0.6371,0.6630,0.0339,0.3882,-1.0000
pg35145-848,0.0141,0.1710,0.0503,0.0861,0.0237,0.0263,0.0386,0.0761,0.0318,0.0005,0.0092,0.0071,0.0045,0.1315,0.0622,0.0148,0.2271,0.1887,0.5842,0.6804,-0.0501,0.9144,-1.0000
pg35146-849,0.0204,0.2502,0.1962,0.0748,0.0257,0.0241,0.0321,0.0645,0.0476,0.0003,0.0032,0.0075,0.0068,0.1076,-0.0584,0.0270,0.3242,0.1858,0.4900,0.7332,-0.0458,-0.3982,-1.0000
pg1400DickensGreatExp-850,0.0171,0.1993,0.0801,0.0913,0.0260,0.0309,0.0392,0.0757,0.0335,0.0005,0.0056,0.0052,0.0063,0.1262,0.0325,0.0175,0.2514,0.1771,0.5715,0.7245,0.0041,0.0102,-1.0000
pg34058-851,0.0209,0.4304,0.0478,0.0649,0.0202,0.0275,0.0258,0.0712,0.0401,0.0023,0.0048,0.0072,0.0112,0.1113,-0.0444,0.0183,0.2335,0.1805,0.5859,0.6657,-0.0309,-0.4823,-1.0000
pg29945-852,0.0246,0.2390,0.2469,0.0838,0.0221,0.0271,0.0377,0.0540,0.0444,0.0010,0.0042,0.0053,0.0030,0.1022,-0.0290,0.0204,0.2264,0.2015,0.5722,0.7330,-0.0139,0.1337,-1.0000
pg49537-853,0.0321,0.3004,0.0980,0.0786,0.0224,0.0217,0.0379,0.0767,0.0450,0.0010,0.0035,0.0059,0.0100,0.1250,-0.0644,0.0258,0.2829,0.2084,0.5087,0.7578,-0.0352,-0.4641,-1.0000
pg34282-854,0.0227,0.1991,0.2815,0.0901,0.0245,0.0264,0.0246,0.0654,0.0464,0.0010,0.0182,0.0070,0.0082,0.1161,-0.0643,0.0232,0.3142,0.2223,0.4636,0.7804,0.0062,-0.3288,-1.0000
pg14454-855,0.0156,0.0982,0.1627,0.0991,0.0313,0.0240,0.0339,0.0626,0.0435,0.0004,0.0075,0.0024,0.0054,0.1067,-0.0296,0.0161,0.2292,0.1965,0.5744,0.7534,-0.0448,-0.1178,-1.0000
pg35132-856,0.0117,0.3393,0.1747,0.0769,0.0226,0.0273,0.0337,0.0725,0.0501,0.0011,0.0055,0.0090,0.0043,0.1218,-0.0519,0.0002,0.2719,0.2156,0.5125,0.6808,-0.0883,0.0678,-1.0000
pg9189-857,0.0186,0.3238,0.1264,0.0673,0.0250,0.0259,0.0346,0.0598,0.0354,0.0017,0.0103,0.0000,0.0043,0.1065,0.0495,0.0127,0.1818,0.1557,0.6626,0.6422,0.0679,-0.2250,-1.0000
pg33195-858,0.0178,0.1865,0.2489,0.0843,0.0293,0.0218,0.0437,0.0565,0.0444,0.0011,0.0100,0.0046,0.0082,0.1159,-0.0525,0.0175,0.2578,0.2452,0.4970,0.7344,-0.0012,0.0079,-1.0000
pg2149EdgarPoe3-859,0.0054,0.1795,0.0668,0.0565,0.0231,0.0305,0.0354,0.0752,0.0304,0.0004,0.0042,0.0076,0.0025,0.1228,0.1471,0.0027,0.1414,0.1329,0.7257,0.5303,0.0105,0.2298,-1.0000
pg305-860,0.0126,0.3434,0.1479,0.0803,0.0285,0.0241,0.0336,0.0624,0.0399,0.0028,0.0073,0.0069,0.0081,0.1131,-0.0259,0.0160,0.2429,0.1690,0.5881,0.6418,-0.0108,0.1826,-1.0000
pg547-861,0.0134,0.3235,0.1517,0.0838,0.0293,0.0229,0.0322,0.0582,0.0400,0.0028,0.0052,0.0068,0.0100,0.1051,-0.0424,0.0170,0.2632,0.1772,0.5596,0.6584,-0.0309,0.1713,-1.0000
pg4733-862,0.0202,0.3773,0.0704,0.0712,0.0241,0.0301,0.0266,0.0374,0.0509,0.0004,0.0036,0.0053,0.0078,0.0733,-0.0744,0.0165,0.2711,0.2052,0.5237,0.7291,-0.0469,0.1322,-1.0000
pg38888-863,0.0265,0.2172,0.0830,0.0736,0.0245,0.0242,0.0372,0.0760,0.0410,0.0014,0.0067,0.0020,0.0040,0.1233,-0.0067,0.0191,0.2299,0.1741,0.5960,0.6886,-0.0182,0.1035,-1.0000
pg34046-864,0.0242,0.3887,0.0603,0.0762,0.0186,0.0241,0.0228,0.0374,0.0716,0.0002,0.0001,0.0049,0.0161,0.0653,-0.1691,0.0293,0.3806,0.1846,0.4347,0.7793,-0.0511,-0.8278,1.0000
pg36467-865,0.0326,0.2288,0.1730,0.0832,0.0214,0.0246,0.0262,0.0587,0.0536,0.0005,0.0034,0.0097,0.0138,0.0984,-0.1168,0.0335,0.3123,0.2143,0.4733,0.7549,-0.0777,-0.7917,-1.0000
pg39731-866,0.0217,0.3028,0.0692,0.1084,0.0276,0.0257,0.0297,0.0519,0.0519,0.0008,0.0045,0.0047,0.0074,0.0917,-0.0932,0.0181,0.2345,0.2344,0.5310,0.7978,-0.0990,-0.3017,-1.0000
pg26482-867,0.0257,0.1821,0.2710,0.0760,0.0291,0.0227,0.0349,0.0757,0.0422,0.0029,0.0080,0.0043,0.0069,0.1258,-0.0355,0.0210,0.2448,0.2044,0.5507,0.7023,-0.0405,0.0052,-1.0000
pg1155Agatha2-868,0.0329,0.2120,0.1373,0.0868,0.0182,0.0236,0.0241,0.0458,0.0654,0.0015,0.0003,0.0081,0.0103,0.0798,-0.1451,0.0290,0.3932,0.1805,0.4262,0.7705,-0.0320,-0.1031,-1.0000
pg32929-869,0.0298,0.2309,0.1353,0.0726,0.0227,0.0223,0.0318,0.0908,0.0393,0.0003,0.0096,0.0111,0.0116,0.1437,-0.0304,0.0331,0.3078,0.1707,0.5216,0.8019,-0.0108,-0.6636,-1.0000
pg8087-870,0.0147,0.1783,0.3421,0.0842,0.0325,0.0243,0.0298,0.0859,0.0385,0.0011,0.0084,0.0086,0.0042,0.1337,0.0270,0.0139,0.2071,0.2413,0.5517,0.6853,-0.0703,-0.0411,-1.0000
pg29753-871,0.0152,0.1846,0.2497,0.0792,0.0233,0.0235,0.0379,0.0381,0.0406,0.0009,0.0039,0.0001,0.0048,0.0809,-0.0042,0.0131,0.2165,0.1805,0.6031,0.6827,-0.0309,0.4088,-1.0000
pg15116-872,0.0215,0.1793,0.1365,0.0936,0.0231,0.0239,0.0280,0.0538,0.0470,0.0001,0.0039,0.0044,0.0042,0.0902,-0.0464,0.0205,0.2092,0.2093,0.5814,0.6821,-0.0703,0.3802,-1.0000
pg38474-873,0.0115,0.3088,0.0711,0.0778,0.0181,0.0251,0.0331,0.0820,0.0423,0.0003,0.0070,0.0038,0.0035,0.1261,0.0070,0.0159,0.2849,0.2308,0.4843,0.7133,-0.0384,-0.0379,-1.0000
pg40545-874,0.0116,0.1971,0.2426,0.0783,0.0238,0.0287,0.0360,0.0657,0.0379,0.0000,0.0014,0.0002,0.0066,0.1033,0.0040,0.0123,0.1872,0.2310,0.5818,0.7673,-0.0681,-0.1965,-1.0000
pg14262-875,0.0248,0.3473,0.1412,0.0652,0.0245,0.0301,0.0314,0.0577,0.0467,0.0004,0.0054,0.0064,0.0051,0.1013,-0.0546,0.0196,0.2497,0.1472,0.6031,0.7750,0.0424,-0.0324,-1.0000
pg15117-876,0.0140,0.1590,0.1126,0.0704,0.0321,0.0258,0.0380,0.0879,0.0254,0.0006,0.0067,0.0090,0.0073,0.1424,0.1261,0.0116,0.1701,0.2723,0.5576,0.5977,0.1125,1.4128,-1.0000
pg6901-877,0.0174,0.1271,0.2143,0.0758,0.0194,0.0263,0.0364,0.0566,0.0437,0.0009,0.0047,0.0069,0.0063,0.1055,-0.0358,0.0222,0.2476,0.2018,0.5506,0.7681,0.0062,-0.3635,-1.0000
pg16682-878,0.0240,0.3552,0.1800,0.0772,0.0297,0.0234,0.0289,0.0729,0.0426,0.0007,0.0085,0.0000,0.0073,0.1110,-0.0330,0.0227,0.2099,0.2140,0.5761,0.7005,-0.0384,0.0718,-1.0000
pg1699-879,0.0231,0.2931,0.0917,0.0890,0.0274,0.0239,0.0201,0.0587,0.0608,0.0002,0.0012,0.0032,0.0038,0.0834,-0.1121,0.0266,0.2889,0.2408,0.4703,0.7524,-0.0639,-0.6513,-1.0000
pg1218-880,0.0152,0.4227,0.0522,0.0666,0.0202,0.0282,0.0287,0.0721,0.0368,0.0007,0.0040,0.0184,0.0126,0.1239,-0.0303,0.0129,0.3265,0.1342,0.5393,0.7061,-0.0076,-0.3750,-1.0000
pg13178-881,0.0194,0.4522,0.1300,0.0743,0.0230,0.0268,0.0298,0.0397,0.0498,0.0014,0.0008,0.0028,0.0067,0.0746,-0.0706,0.0133,0.3028,0.1228,0.5744,0.6877,-0.0873,0.3509,-1.0000
pg38237-882,0.0219,0.2110,0.2334,0.0915,0.0235,0.0261,0.0394,0.0653,0.0414,0.0011,0.0026,0.0055,0.0077,0.1138,-0.0239,0.0220,0.2742,0.2297,0.4961,0.7330,-0.0256,-0.1866,-1.0000
pg30733-883,0.0141,0.3076,0.1822,0.0991,0.0323,0.0245,0.0408,0.0563,0.0359,0.0008,0.0004,0.0046,0.0083,0.1029,0.0169,0.0149,0.2117,0.2059,0.5824,0.6949,-0.1053,-0.1943,-1.0000
pg29766-884,0.0184,0.2422,0.2619,0.0881,0.0290,0.0267,0.0311,0.0518,0.0471,0.0007,0.0075,0.0086,0.0045,0.0997,-0.0484,0.0149,0.2977,0.1667,0.5357,0.7175,-0.0596,0.4409,-1.0000
pg31820-885,0.0096,0.2624,0.0979,0.0650,0.0251,0.0310,0.0386,0.0746,0.0282,0.0017,0.0079,0.0000,0.0073,0.1228,0.1073,0.0089,0.1445,0.2970,0.5585,0.6248,0.2666,-0.1096,-1.0000
pg32915-886,0.0329,0.1792,0.1147,0.0744,0.0245,0.0211,0.0298,0.0833,0.0500,0.0004,0.0056,0.0087,0.0211,0.1278,-0.1136,0.0372,0.3378,0.2373,0.4249,0.8490,-0.0543,-0.8488,-1.0000
pg31825-887,0.0222,0.2481,0.2177,0.0834,0.0274,0.0248,0.0311,0.0832,0.0406,0.0005,0.0067,0.0070,0.0072,0.1285,-0.0255,0.0244,0.1861,0.2283,0.5856,0.7437,-0.0235,0.1752,-1.0000
pg30736-888,0.0115,0.2325,0.3373,0.0571,0.0270,0.0264,0.0324,0.0511,0.0363,0.0006,0.0009,0.0070,0.0037,0.0920,0.0554,0.0121,0.1884,0.1778,0.6338,0.6080,-0.0076,0.2716,-1.0000
pg32917-889,0.0163,0.3343,0.1636,0.0717,0.0283,0.0223,0.0366,0.0880,0.0281,0.0017,0.0105,0.0093,0.0092,0.1460,0.0658,0.0165,0.2838,0.1458,0.5704,0.7204,-0.0288,-0.5278,-1.0000
pg29760-890,0.0239,0.3203,0.1691,0.0808,0.0286,0.0241,0.0284,0.0598,0.0515,0.0003,0.0076,0.0014,0.0033,0.0974,-0.0697,0.0201,0.2761,0.2518,0.4720,0.7158,-0.0129,0.1229,-1.0000
pg26259-891,0.0255,0.1630,0.1727,0.0752,0.0268,0.0246,0.0402,0.0754,0.0356,0.0013,0.0037,0.0065,0.0187,0.1270,-0.0487,0.0172,0.3161,0.1947,0.4892,0.7581,0.0073,-0.5096,-1.0000
pg8073-892,0.0232,0.2821,0.1273,0.0657,0.0181,0.0278,0.0293,0.0491,0.0415,0.0022,0.0056,0.0076,0.0052,0.0937,-0.0372,0.0211,0.4074,0.0741,0.5185,0.6765,-0.1021,0.7452,-1.0000
pg41863-893,0.0199,0.1585,0.3543,0.0800,0.0351,0.0260,0.0348,0.0650,0.0328,0.0012,0.0047,0.0076,0.0097,0.1134,0.0141,0.0176,0.2255,0.2923,0.4822,0.6808,-0.0618,0.3016,-1.0000
pg16217-894,0.0141,0.2737,0.1747,0.0837,0.0190,0.0262,0.0370,0.0595,0.0300,0.0006,0.0148,0.0138,0.0074,0.1257,0.0569,0.0161,0.2538,0.1789,0.5673,0.6822,0.0870,0.2827,-1.0000
pg42714-895,0.0327,0.2124,0.0984,0.0955,0.0159,0.0198,0.0327,0.0711,0.0503,0.0003,0.0027,0.0147,0.0145,0.1216,-0.1088,0.0357,0.3104,0.2312,0.4584,0.7931,-0.0756,-0.9144,-1.0000
pg17308-896,0.0198,0.2432,0.1490,0.0883,0.0230,0.0222,0.0333,0.0628,0.0391,0.0024,0.0130,0.0097,0.0069,0.1213,-0.0282,0.0190,0.2775,0.2020,0.5204,0.7290,0.0828,-0.2474,-1.0000
pg1442-897,0.0257,0.2861,0.0826,0.0886,0.0232,0.0262,0.0214,0.0574,0.0579,0.0000,0.0004,0.0031,0.0038,0.0824,-0.1037,0.0287,0.2848,0.2384,0.4768,0.7351,-0.0384,-0.6037,-1.0000
pg53604-898,0.0267,0.2608,0.0729,0.0914,0.0154,0.0201,0.0245,0.0602,0.0546,0.0001,0.0012,0.0006,0.0081,0.0866,-0.1101,0.0290,0.3089,0.2035,0.4876,0.8270,-0.0480,-1.0228,-1.0000
pg863Agatha1-899,0.0352,0.1835,0.1235,0.0893,0.0195,0.0243,0.0241,0.0591,0.0565,0.0018,0.0011,0.0082,0.0122,0.0943,-0.1222,0.0307,0.3382,0.1695,0.4923,0.7370,-0.0766,-0.4239,-1.0000
pg1204-900,0.0131,0.4474,0.1265,0.0711,0.0220,0.0251,0.0407,0.0527,0.0462,0.0002,0.0019,0.0065,0.0054,0.1019,-0.0328,0.0092,0.2179,0.1396,0.6425,0.7732,-0.0883,-0.0786,-1.0000
pg4955-901,0.0164,0.1520,0.1632,0.0679,0.0282,0.0220,0.0345,0.0827,0.0400,0.0012,0.0066,0.0026,0.0084,0.1277,-0.0242,0.0159,0.2243,0.2416,0.5341,0.6809,-0.0235,0.0826,-1.0000
pg16453-902,0.0195,0.2278,0.1711,0.0906,0.0290,0.0235,0.0472,0.0506,0.0475,0.0001,0.0025,0.0040,0.0063,0.1045,-0.0558,0.0185,0.2671,0.2282,0.5047,0.7837,0.0094,-0.3719,-1.0000
pg39556-903,0.0189,0.2683,0.1776,0.0804,0.0229,0.0273,0.0297,0.0468,0.0411,0.0016,0.0036,0.0004,0.0047,0.0822,-0.0026,0.0161,0.2067,0.2259,0.5673,0.6755,0.0211,0.3863,-1.0000
pg15123-904,0.0325,0.3566,0.0947,0.0743,0.0179,0.0249,0.0202,0.0430,0.0699,0.0005,0.0010,0.0000,0.0155,0.0648,-0.1618,0.0207,0.3227,0.2171,0.4602,0.7885,-0.0426,-0.1312,1.0000
pg30980-905,0.0261,0.2226,0.2747,0.0911,0.0299,0.0258,0.0263,0.0583,0.0434,0.0013,0.0044,0.0038,0.0070,0.0942,-0.0345,0.0181,0.2646,0.1647,0.5707,0.7429,-0.0841,-0.6956,-1.0000
pg587-906,0.0168,0.2559,0.0934,0.1094,0.0151,0.0229,0.0502,0.0538,0.0455,0.0020,0.0007,0.0034,0.0037,0.1102,-0.0263,0.0136,0.1498,0.1505,0.6997,0.8300,0.0147,-1.5063,-1.0000
pg30724-907,0.0132,0.3201,0.3785,0.0887,0.0334,0.0275,0.0324,0.0589,0.0447,0.0003,0.0053,0.0000,0.0081,0.0969,-0.0633,0.0107,0.2747,0.2136,0.5117,0.7883,-0.0575,-0.9502,-1.0000
pg31813-908,0.0168,0.3070,0.0788,0.0817,0.0210,0.0267,0.0398,0.0665,0.0437,0.0004,0.0067,0.0057,0.0036,0.1191,-0.0047,0.0171,0.1832,0.2030,0.6137,0.7202,-0.0363,0.1306,-1.0000
pg38212-909,0.0191,0.4495,0.1483,0.0522,0.0282,0.0281,0.0451,0.0697,0.0355,0.0001,0.0038,0.0032,0.0047,0.1219,0.0562,0.0002,0.2207,0.1601,0.6192,0.6698,-0.0490,0.5364,-1.0000
pg41859-910,0.0181,0.3420,0.1141,0.0706,0.0230,0.0273,0.0317,0.0580,0.0422,0.0005,0.0056,0.0041,0.0057,0.0998,-0.0235,0.0158,0.2366,0.1828,0.5806,0.6771,0.0020,1.2570,-1.0000
pg29729-911,0.0291,0.1559,0.2173,0.0778,0.0289,0.0225,0.0423,0.0674,0.0420,0.0019,0.0036,0.0041,0.0102,0.1193,-0.0344,0.0182,0.2555,0.2440,0.5006,0.7017,-0.0639,-0.5615,-1.0000
pg16662-912,0.0154,0.2830,0.2735,0.0820,0.0275,0.0222,0.0371,0.0846,0.0301,0.0030,0.0038,0.0033,0.0040,0.1319,0.1079,0.0133,0.1810,0.1123,0.7068,0.6762,0.0445,-0.1238,-1.0000
pg48483-913,0.0197,0.1542,0.1015,0.0996,0.0284,0.0209,0.0362,0.0770,0.0381,0.0018,0.0082,0.0164,0.0052,0.1396,0.0079,0.0108,0.2684,0.1668,0.5649,0.7392,-0.0915,-0.4653,-1.0000
pg29743-914,0.0141,0.2690,0.1223,0.0827,0.0225,0.0253,0.0398,0.0699,0.0333,0.0018,0.0027,0.0048,0.0042,0.1192,0.0905,0.0135,0.2335,0.1682,0.5982,0.6841,-0.0118,-0.4502,-1.0000
pg4929-915,0.0192,0.2352,0.2325,0.0954,0.0251,0.0232,0.0295,0.0555,0.0516,0.0010,0.0040,0.0106,0.0071,0.1007,-0.0801,0.0265,0.2654,0.2203,0.5143,0.7185,-0.0660,0.7202,-1.0000
pg31804-916,0.0129,0.2233,0.1812,0.0736,0.0256,0.0290,0.0388,0.0690,0.0390,0.0015,0.0039,0.0067,0.0022,0.1199,0.0445,0.0069,0.2044,0.2060,0.5896,0.6578,0.0466,-0.2208,-1.0000
pg46064-917,0.0308,0.1598,0.1558,0.0896,0.0189,0.0230,0.0395,0.0715,0.0495,0.0006,0.0006,0.0041,0.0080,0.1164,-0.0736,0.0279,0.2089,0.1962,0.5949,0.7756,-0.0713,-0.2257,-1.0000
pg48482-918,0.0191,0.1634,0.0825,0.0906,0.0234,0.0217,0.0354,0.0765,0.0380,0.0016,0.0084,0.0180,0.0050,0.1399,0.0108,0.0111,0.2383,0.1482,0.6136,0.7272,-0.0660,-0.2759,-1.0000
pg30713-919,0.0275,0.2420,0.0854,0.0993,0.0223,0.0205,0.0242,0.0449,0.0539,0.0005,0.0002,0.0000,0.0078,0.0698,-0.1023,0.0259,0.2774,0.2012,0.5214,0.8186,-0.0820,-0.5442,-1.0000
pg27323-920,0.0251,0.2382,0.2066,0.1019,0.0187,0.0216,0.0337,0.0600,0.0488,0.0017,0.0049,0.0076,0.0125,0.1079,-0.0847,0.0206,0.2275,0.2777,0.4948,0.7464,-0.0554,-0.2013,-1.0000
pg15103-921,0.0275,0.2246,0.2499,0.1104,0.0236,0.0227,0.0365,0.0661,0.0477,0.0002,0.0041,0.0119,0.0115,0.1187,-0.0915,0.0246,0.2839,0.2253,0.4908,0.8232,-0.0511,-0.9993,-1.0000
