47008,With the Allies to Pekin: A Tale of the Relief of the Legations,en,"Henty, G. A. (George Alfred)","Henty, G. A. (George Alfred)"
47054,Der Soldatenhandel deutscher Fürsten nach Amerika,de,"Kapp, Friedrich","Kapp, Friedrich"
47063,"Sechs Jahre in Surinam
Bilder aus dem militärischen Leben dieser Colonie und Skizzen zur Kenntniss seiner socialen und naturwissenschaftlichen Verhältnisse",de,"Kappler, A. (August)","Kappler, A. (August)"
47070,Unter den Wilden: Entdeckungen und Abenteuer,de,"Heilborn, Adolf","Heilborn, Adolf"
47077,Der Amateursozialist: Roman,de,"Shaw, Bernard","Shaw, Bernard"
47081,"Zur Geschichte der englischen Volkswirthschaftslehre
aus dem III. Bande der Abhandlungen der Königlich Sächsischen Gesellschaft der Wissenschaften",de,"Roscher, Wilhelm","Roscher, Wilhelm"
47140,Halbtier: Roman,de,"Böhlau, Helene","Böhlau, Helene"
47142,Kriminal-Sonette,de,"Eisenlohr, Friedrich","Eisenlohr, Friedrich"
47166,John Dough and the Cherub,en,"Baum, L. Frank (Lyman Frank)","Baum, L. Frank (Lyman Frank)"
47175,Herrn de Charreards deutsche Kinder: Die Geschichte einer Familie,de,"Siebe, Josephine","Siebe, Josephine"
47189,Ein Geschlecht: Tragödie,de,"Unruh, Fritz von","Unruh, Fritz von"
47194,"Humorous Hits and How to Hold an Audience
A Collection of Short Selections, Stories and Sketches for All Occasions",en,"Kleiser, Grenville","Kleiser, Grenville"
47202,Blut: Eine Erzählung,de,"Bonsels, Waldemar","Bonsels, Waldemar"
47205,Handbuch der Kunstgeschichte,de,"Springer, A. (Anton)","Springer, A. (Anton)"
47211,The Idol of the Blind: A Novel,en,Gallon| Tom,Gallon| Tom
47251,Schöpfungen der Ingenieurtechnik der Neuzeit,de,"Geitel, Max","Geitel, Max"
47268,Alte Nester: Zwei Bücher Lebensgeschichten,de,"Raabe, Wilhelm","Raabe, Wilhelm"
47271,The Second Dandy Chater,en,"Gallon, Tom","Gallon, Tom"
47282,A Country Sweetheart,en,Russell| Dora,Russell| Dora
47311,"Wanderungen durch die Mark Brandenburg, Dritter Teil
Havelland",de,"Fontane, Theodor","Fontane, Theodor"
47331,Michael and His Lost Angel: A Play in Five Acts,en,"Knight, Joseph","Knight, Joseph"
47338,Kate Vernon: A Tale. Vol. 1 (of 3),en,Alexander| Mrs.,Alexander| Mrs.
47341,Das Schweigen im Walde: Roman,de,"Ganghofer, Ludwig","Ganghofer, Ludwig"
47400,George Cruikshank's Omnibus,en,"Blanchard, Laman","Blanchard, Laman"
47440,Der Weltuntergang: Eine Phantasie aus dem Jahre 1900,de,"Chiavacci, Vinzenz","Chiavacci, Vinzenz"
47455,The Fiction Factory - Being the experience of a writer who- for twenty-two years- has kept a story-mill grinding successfully,en,Cook| William Wallace,Cook| William Wallace
47472,"Fünf Erzählungen
Mit 28 Holzschnitten von Frans Masereel",de,"Masereel, Frans","Masereel, Frans"
47564,Twilight Land,en,"Pyle, Howard","Pyle, Howard"
47633,Copper Coleson's Ghost,en,"Cue, Harold James","Cue, Harold James"
47697,"Odette's Marriage - A Novel- from the French of Albert Delpit- Translated from the ""Revue des Deux Mondes||"" by Emily Prescott",en,Delpit| Albert,Delpit| Albert
47718,Mr. Punch at Home: The Comic Side of Domestic Life,en,"Townsend, F. H. (Frederick Henry)","Townsend, F. H. (Frederick Henry)"
47744,Sekhet,en,Miller| Irene,Miller| Irene
47771,Mirk Abbey- Volume 1 (of 3),en,Payn| James,Payn| James
47772,Mirk Abbey- Volume 2 (of 3),en,Payn| James,Payn| James
47773,Mirk Abbey- Volume 3 (of 3),en,Payn| James,Payn| James
47797,Nein und Ja: Roman,de,"Flake, Otto","Flake, Otto"
47818,Diesseits: Erzählungen,de,"Hesse, Hermann","Hesse, Hermann"
47826,A Tender Attachment: A Farce,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
47874,"My Wife and I; Or, Harry Henderson's History",en,"Stowe, Harriet Beecher","Stowe, Harriet Beecher"
47907,"Mr. Punch's ""Animal Land""",en,"Reed, Edward Tennyson","Reed, Edward Tennyson"
47939,"Nicht der Mörder, der Ermordete ist schuldig: Eine Novelle",de,"Werfel, Franz","Werfel, Franz"
47997,A Life for a Life- Volume 1 (of 3),en,Craik| Dinah Maria Mulock,Craik| Dinah Maria Mulock
48036,Unter Palmen und Buchen. Dritter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
48040,"Das Bücher-Dekameron
Eine Zehn-Nächte-Tour durch die europäische Gesellschaft und Literatur",de,"Edschmid, Kasimir","Edschmid, Kasimir"
48096,Mr. Punch in Society: Being the Humours of Social Life,en,"Du Maurier, George","Du Maurier, George"
48097,Stille Welten: Neue Stimmungen aus Dingsda,de,"Schlaf, Johannes","Schlaf, Johannes"
48127,"Deutsche Jugend in schwerer Zeit: Erzählung für die Jugend
Dritte Auflage",de,"Liebermann, Ernst","Liebermann, Ernst"
48245,Mr. Punch's Irish Humour in Picture and Story,en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
48297,"A Soldier's Daughter, and Other Stories",en,"Henty, G. A. (George Alfred)","Henty, G. A. (George Alfred)"
48297,A Soldier's Daughter- and Other Stories,en,Henty| G. A.,Henty| G. A.
48339,Mr. Punch in Wig and Gown: The Lighter Side of Bench and Bar,en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
48425,"Deutsche Humoristen, 3. Band (von 8)",de,"Böhlau, Helene","Böhlau, Helene"
48482,A Life for a Life- Volume 2 (of 3),en,Craik| Dinah Maria Mulock,Craik| Dinah Maria Mulock
48483,A Life for a Life- Volume 3 (of 3),en,Craik| Dinah Maria Mulock,Craik| Dinah Maria Mulock
48538,Comrades: A Drama in Three Acts,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
48618,Der Klosterjaeger: Roman aus dem XIV. Jahrhundert,de,"Engl, Hugo","Engl, Hugo"
48707,Gentlemen of the Jury: A Farce,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
48882,"The Mystery of the Ravenspurs
A Romance and Detective Story of Thibet and England",en,"White, Fred M. (Fred Merrick)","White, Fred M. (Fred Merrick)"
48989,Tinman,en,Gallon| Tom,Gallon| Tom
49198,Past Redemption: A Drama in Four Acts,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
49229,Yule-Tide Yarns,en,"Henty, G. A. (George Alfred)","Henty, G. A. (George Alfred)"
49281,Seeing the Elephant,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
49309,Mr. Punch's Scottish Humour,en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
49407,"Nevada; or, The Lost Mine, A Drama in Three Acts",en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
49424,Die Schatzinsel: Roman,de,"Hoerschelmann, Rolf von","Hoerschelmann, Rolf von"
49428,Die Träger des deutschen Idealismus,de,"Eucken, Rudolf","Eucken, Rudolf"
49478,A Mysterious Disappearance: A Farce,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
49480,Poison: A Farce,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
49537,The Spider and the Fly- An Undesired Love,en,Garvice| Charles,Garvice| Charles
49603,Moderne Geister: Literarische Bildnisse aus dem neunzehnten Jahrhundert,de,"Brandes, Georg","Brandes, Georg"
49680,Chetwynd Calverley - New Edition- 1877,en,Ainsworth| William Harrison,Ainsworth| William Harrison
49718,The Desultory Man - Collection of Ancient and Modern British Novels and Romances. Vol. CXLVII.,en,James| G. P. R.,James| G. P. R.
49928,Der kleine Ritter (Herr Wolodyjowski): Historischer Roman,de,"Sienkiewicz, Henryk","Sienkiewicz, Henryk"
50042,The Forgery- Best Intentions.,en,James| G. P. R.,James| G. P. R.
50188,"The Invisible Foe
A Story Adapted from the Play by Walter Hackett",en,"Miln, Louise Jordan","Miln, Louise Jordan"
50209,The Mystery of the Sycamore,en,Wells| Carolyn,Wells| Carolyn
50277,Kleinstadtkinder: Buben und Mädelgeschichten,de,"Siebe, Josephine","Siebe, Josephine"
50318,After the Pardon,en,"Serao, Matilde","Serao, Matilde"
50440,Leslie's Loyalty,en,Garvice| Charles,Garvice| Charles
50681,"Deutsche Humoristen, 6. Band (von 8)
Humoristische Erzählungen",de,"Bayersdorfer, Adolph","Bayersdorfer, Adolph"
50688,De L'Orme. - The Works of G. P. R. James- Esq.|| Vol. XVI.,en,James| G. P. R.,James| G. P. R.
51251,Morley Ernstein- the Tenants of the Heart,en,James| G. P. R.,James| G. P. R.
51455,The Fate: A Tale of Stirring Times,en,James| G. P. R.,James| G. P. R.
51476,Der Golem,de,"Meyrink, Gustav","Meyrink, Gustav"
51567,Die Geschichte der Dampfmaschine bis James Watt,de,"Geitel, Max","Geitel, Max"
51628,Delaware- The Ruined Family. Vol. 1,en,James| G. P. R.,James| G. P. R.
51629,Delaware- The Ruined Family. Vol. 2,en,James| G. P. R.,James| G. P. R.
51630,Delaware- The Ruined Family. Vol. 3,en,James| G. P. R.,James| G. P. R.
51715,A Whim- and Its Consequences - Collection of British Authors Vol. CXIV,en,James| G. P. R.,James| G. P. R.
51936,Daireen. Volume 1 of 2,en,Moore| Frank Frankfort,Moore| Frank Frankfort
51937,Daireen. Volume 2 of 2,en,Moore| Frank Frankfort,Moore| Frank Frankfort
51938,Daireen. Complete,en,Moore| Frank Frankfort,Moore| Frank Frankfort
51972,Priscilla and Charybdis: A Story of Alternatives,en,Moore| Frank Frankfort,Moore| Frank Frankfort
51988,Well- After All,en,Moore| Frank Frankfort,Literary
52218,Vor Sonnenaufgang: Soziales Drama,de,"Hauptmann, Gerhart","Hauptmann, Gerhart"
52486,"Adelina; oder, Der Abschied vom neunzehnten Lebensjahre. Aufzeichnungen",de,"Kokoschka, Bohuslav","Kokoschka, Bohuslav"
52512,The Duchess of Dublin: A Farce,en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
52665,"The Boston Dip: A Comedy, in One Act",en,"Baker, George M. (George Melville)","Baker, George M. (George Melville)"
52952,Die Ratten: Berliner Tragikomödie,de,"Hauptmann, Gerhart","Hauptmann, Gerhart"
52985,"Deutsche Humoristen, 1. Band (von 8)",de,"Raabe, Wilhelm","Raabe, Wilhelm"
53356,Kate Vernon: A Tale. Vol. 2 (of 3),en,Alexander| Mrs.,Literary
53459,"Deutsche Humoristen, 7. Band (von 8)",de,"Croissant-Rust, Anna","Croissant-Rust, Anna"
53514,"Die Welt auf Schienen
Eine Darstellung der Einrichtungen und des Betriebs auf den Eisenbahnen des Fernverkehrs, Nebst einer Geschichte der Eisenbahn",de,"Fürst, Artur","Fürst, Artur"
53604,The Touch of Abner,en,Cody| H. A.,Literary
53668,Kate Vernon: A Tale. Vol. 3 (of 3),en,Alexander| Mrs.,Literary
53774,The Mercer Boys in the Ghost Patrol,en,"Wyckoff, Capwell","Wyckoff, Capwell"
