bookId-chunkNo,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
pg2020-6,0.0155,0.4839,0.0633,0.0746,0.0217,0.02,0.0432,0.0425,0.0324,0.0003,0.0009,0.0024,0.0026,0.0893,0.1325,0.0149,0.087,0.087,0.8261,0.5911,0.5937,0.4721,-0.2156,0.152323416,-0.045631758,0.066878997,0.074755923,-0.060586088,-0.018910306,-0.078963039,-0.01171281,-0.079653286,0.001498951,-0.008713706,0.06081,0.123061253,0.120016951,0.074888618,0.204023897,0.092154831,0.09503142,0.083487416,0.207335614,0.133975983,0.123655412,0.052764839,0.184100868,0.083951884,0.091118579,0.06961588,0.260816555
pg7100-1,0.0125,0.2214,0.0462,0.1153,0.0117,0.0207,0.0591,0.0534,0.041,0.0022,0.0104,0.006,0.0028,0.1311,-0.0071,0.0087,0.1304,0.3043,0.5652,0.8518,0.4656,0.2595,-0.2686,-0.088666887,-0.016584937,-0.232957425,-0.108929584,-0.078218643,0.180832034,0.124030222,-0.01683475,0.275812732,-0.038482763,-0.262702249,0.04403,0.054109977,0.16685445,0.082677863,0.120705782,0.143937783,0.188332625,0.065121882,0.178259637,0.091285403,0.100295674,0.080392157,0.071366324,0.113087457,0.235543106,0.061126673,0.246903206
pg18551-10,0.0132,0.3083,0.1342,0.0607,0.0101,0.0293,0.0363,0.0877,0.0457,0.0061,0.0095,0.0002,0.0018,0.1398,-0.0727,0.0049,0.1154,0.0385,0.8462,0.6001,0.3198,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-8,0.0101,0.2622,0.2223,0.0743,0.0161,0.0249,0.0346,0.0843,0.0438,0.0042,0.0121,0.0003,0.0007,0.1355,-0.0206,0.0096,0,0,1,0.5562,0.402,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-9,0.0088,0.2761,0.1728,0.0765,0.0155,0.0217,0.0318,0.0855,0.0505,0.0023,0.0149,0.0002,0.0007,0.1347,-0.0691,0.0064,0.1818,0,0.8182,0.6001,0.3012,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-6,0.0039,0.185,0.4471,0.0669,0.0239,0.0255,0.0393,0.0859,0.0406,0.0009,0.0094,0.0003,0,0.1358,0.0436,0.0019,0,0.0588,0.9412,0.5492,0.0564,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-7,0.0081,0.231,0.2589,0.0729,0.0167,0.0267,0.0332,0.0826,0.0489,0.0037,0.0164,0.0006,0.0001,0.1365,-0.0442,0.0051,0.125,0,0.875,0.5547,0.5014,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-4,0.0073,0.1767,0.2887,0.0764,0.0147,0.0254,0.0297,0.0796,0.05,0.0033,0.0129,0.0002,0.0009,0.1257,-0.0939,0.0112,0.1111,0,0.8889,0.6202,0.3924,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-5,0.0109,0.1361,0.3121,0.0775,0.0151,0.0306,0.0269,0.0756,0.0506,0.0041,0.0137,0.0001,0.0004,0.1204,-0.0926,0.0128,0.0769,0.1154,0.8077,0.6074,0.6811,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-2,0.0075,0.2296,0.1848,0.0802,0.0156,0.0254,0.0341,0.076,0.0443,0.0036,0.0148,0.0001,0.0008,0.1286,-0.0601,0.005,0.04,0.04,0.92,0.6462,0.5716,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-3,0.0064,0.146,0.2491,0.0912,0.0184,0.0285,0.0371,0.083,0.0452,0.0044,0.0124,0.0002,0.0005,0.1371,-0.0491,0.0069,0.1111,0,0.8889,0.6412,0.4761,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg18551-1,0.0065,0.2435,0.1699,0.0738,0.0145,0.0307,0.0368,0.0864,0.0383,0.0024,0.0168,0.0002,0.0006,0.1426,0.0239,0.0038,0.2917,0,0.7083,0.5795,0.6247,0.0673,0.0498,-0.095373954,-0.068312183,0.125758959,-0.037141838,-0.019798737,0.091680544,0.007165891,0.008643687,-0.017752159,0.00512979,-0.023962938,0.06687,0.102309854,0.111062459,0.066191619,0.117794499,0.188869043,0.126384923,0.062428108,0.224959497,0.108253758,0.129780337,0.075703931,0.13347464,0.186408926,0.112057713,0.067974491,0.186346203
pg15181-1,0.0207,0.0805,0.2391,0.0916,0.0351,0.0225,0.0323,0.0646,0.0405,0.0015,0.0105,0.0076,0.0057,0.1165,-0.0306,0.0168,0.1639,0.2787,0.5574,0.7856,0.3725,0.187,-0.2644,-0.142358097,-0.128806765,-0.13539339,0.131832915,0.051766133,-0.032187844,0.218024684,0.004506783,0.00796067,0.024654912,-0.230391791,0.04315,0.044216082,0.177723843,0.032348046,0.085157185,0.246135311,0.118152855,0.084403868,0.211862809,0.06943713,0.144441203,0.055531293,0.107935366,0.142512649,0.170128063,0.068667962,0.241346333
pg15181-2,0.0242,0.1321,0.222,0.1054,0.0342,0.0199,0.0319,0.0618,0.0454,0.0024,0.0099,0.0073,0.005,0.1132,-0.0602,0.021,0.1846,0.3538,0.4615,0.7855,0.5,0.187,-0.2644,-0.142358097,-0.128806765,-0.13539339,0.131832915,0.051766133,-0.032187844,0.218024684,0.004506783,0.00796067,0.024654912,-0.230391791,0.04315,0.044216082,0.177723843,0.032348046,0.085157185,0.246135311,0.118152855,0.084403868,0.211862809,0.06943713,0.144441203,0.055531293,0.107935366,0.142512649,0.170128063,0.068667962,0.241346333
pg78-1,0.0232,0.3307,0.0761,0.0632,0.0248,0.0216,0.0401,0.057,0.0322,0.0006,0.0025,0.0026,0.0015,0.1028,0.1548,0.0084,0.1795,0.1282,0.6923,0.6097,0.4514,0.2344,-0.2665,0.374662637,-0.130295774,0.12278597,0.191361659,-0.11157685,-0.009480655,-0.106245198,0.056742022,-0.279626559,-0.108327253,-0.238760096,0.0512,0.117263166,0.118689804,0.1316179,0.137873697,0.085466152,0.119354681,0.077365277,0.212369323,0.149742213,0.150993791,0.113393602,0.189663396,0.07962545,0.091094683,0.068434033,0.157052833
pg78-2,0.0227,0.5591,0.14,0.0519,0.0319,0.0223,0.0428,0.055,0.0311,0.0001,0.0039,0.0026,0.0008,0.1045,0.2103,0.0007,0.027,0.1892,0.7838,0.5906,0.7618,0.2344,-0.2665,0.374662637,-0.130295774,0.12278597,0.191361659,-0.11157685,-0.009480655,-0.106245198,0.056742022,-0.279626559,-0.108327253,-0.238760096,0.0512,0.117263166,0.118689804,0.1316179,0.137873697,0.085466152,0.119354681,0.077365277,0.212369323,0.149742213,0.150993791,0.113393602,0.189663396,0.07962545,0.091094683,0.068434033,0.157052833
pg33498-5,0.0156,0.4161,0.0139,0.0827,0.018,0.0247,0.03,0.0532,0.0488,0.0012,0.0063,0.0124,0.0131,0.1031,-0.1263,0.0153,0.2857,0.0952,0.619,0.7841,0.7051,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33498-6,0.023,0.2167,0.0808,0.0675,0.0168,0.0204,0.0301,0.0605,0.0468,0.0025,0.0061,0.0161,0.0172,0.1154,-0.1416,0.0174,0.381,0.1429,0.4762,0.772,0.4894,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33498-3,0.0206,0.2846,0.0514,0.0712,0.0163,0.023,0.0242,0.05,0.0517,0.0013,0.0061,0.0167,0.0144,0.0983,-0.1765,0.0216,0.3488,0.1628,0.4884,0.7423,0.5099,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33498-4,0.0174,0.4338,0.0303,0.0595,0.0198,0.0245,0.0234,0.0559,0.0446,0.0017,0.0109,0.0129,0.0106,0.1048,-0.0932,0.014,0.3488,0.2326,0.4186,0.7219,0.6056,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33498-1,0.0195,0.312,0.0703,0.0611,0.02,0.0217,0.0334,0.0656,0.048,0.0014,0.0065,0.0084,0.0102,0.1153,-0.1203,0.0197,0.175,0.2,0.625,0.7073,0.4559,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33498-2,0.0264,0.2906,0.1489,0.0765,0.0209,0.0199,0.0251,0.055,0.0546,0.0025,0.0079,0.0162,0.0162,0.1067,-0.1796,0.0239,0.2558,0.2326,0.5116,0.7591,0.5768,0.1013,0.1135,-0.110737181,-0.118099148,-0.109389701,0.028784507,0.001539657,0.175926755,0.231786581,-0.04630196,-0.013199355,-0.040310154,0.034422711,0.05888,0.097292324,0.139975064,0.070199952,0.127897461,0.108346322,0.105436832,0.097304066,0.25354798,0.103970887,0.164441311,0.074139755,0.100604989,0.150398795,0.093576096,0.098821627,0.21404654
pg33-10,0.008,0.2823,0.1593,0.0497,0.027,0.0266,0.0382,0.0785,0.0235,0.0005,0.0044,0.0117,0.0129,0.1334,0.091,0.0059,0.25,0.35,0.4,0.5844,0.8262,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-8,0.012,0.1774,0.2303,0.0661,0.0303,0.024,0.0402,0.0746,0.029,0.0002,0.0026,0.0096,0.0203,0.1272,-0.0669,0.0138,0.45,0.05,0.5,0.707,0.6393,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-9,0.0069,0.3315,0.1376,0.0462,0.025,0.027,0.0428,0.083,0.0245,0.0004,0.0053,0.0075,0.0053,0.139,0.2069,0.0065,0.1111,0.1111,0.7778,0.5245,0.8246,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-6,0.0088,0.3833,0.0893,0.0527,0.0313,0.0265,0.0373,0.0892,0.0291,0.0002,0.0036,0.0066,0.0075,0.1369,0.0796,0.0081,0.15,0.2,0.65,0.5871,0.4003,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-7,0.0103,0.184,0.2628,0.0635,0.0305,0.0234,0.0373,0.0747,0.0315,0.0001,0.003,0.0056,0.0068,0.1207,0.0307,0.0114,0.25,0.2,0.55,0.6587,0.309,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-1,0.0037,0.3273,0.0303,0.0363,0.0297,0.0274,0.0432,0.088,0.022,0.001,0.0121,0.0101,0.0004,0.1544,0.4962,0.0023,0.0526,0.1579,0.7895,0.3965,0.9711,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-4,0.0063,0.0408,0.5082,0.036,0.0252,0.0282,0.0396,0.0847,0.0261,0.0012,0.0052,0.008,0.0039,0.1387,0.2307,0.0032,0,0.1,0.9,0.5031,0.1659,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-5,0.0085,0.3423,0.153,0.0457,0.0288,0.0247,0.0344,0.0853,0.0236,0.0001,0.0051,0.0071,0.0063,0.132,0.175,0.0096,0.2778,0.1667,0.5556,0.5239,0.6786,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-2,0.0042,0.1856,0.0475,0.0454,0.0241,0.0279,0.0396,0.0813,0.0241,0.0009,0.0048,0.0087,0.0015,0.1353,0.3576,0.0022,0,0.3125,0.6875,0.4514,0.8109,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg33-3,0.0081,0.2085,0.252,0.0568,0.0329,0.0266,0.0379,0.0856,0.0267,0.0009,0.0052,0.0071,0.0061,0.1367,0.1513,0.0093,0.0526,0.3684,0.5789,0.5771,0.3533,0.6082,-0.1328,0.224039434,0.024238827,-0.114174868,0.08032165,-0.043002967,-0.030896664,-0.05291478,-0.035522427,-0.01394682,-0.038141385,-0.04523402,0.06044,0.079008776,0.181319258,0.056963628,0.129738332,0.127874551,0.104100849,0.069268406,0.251726199,0.069302556,0.191323238,0.051858493,0.12632128,0.1601981,0.12384834,0.076124626,0.201023366
pg2852-7,0.0097,0.3915,0.0919,0.0771,0.0301,0.0274,0.0336,0.0469,0.0406,0,0.0006,0.0013,0.0026,0.0823,0.0221,0.0099,0.3125,0.125,0.5625,0.6791,0.5049,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-4,0.0166,0.2504,0.039,0.1008,0.0274,0.0273,0.0332,0.0493,0.0439,0.0003,0.0006,0.002,0.0046,0.0854,-0.0475,0.0144,0.125,0.25,0.625,0.7894,0.5304,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-3,0.0176,0.2149,0.061,0.0878,0.0253,0.0235,0.0327,0.0493,0.0447,0.0001,0.0003,0.0009,0.0042,0.0833,-0.0617,0.0161,0.25,0.1563,0.5938,0.7482,0.3976,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-6,0.0256,0.2511,0.0212,0.0908,0.0271,0.0248,0.0306,0.0434,0.0496,0.0002,0.0009,0.0031,0.0067,0.0782,-0.1192,0.0237,0.2903,0.2581,0.4516,0.7898,0.731,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-5,0.0229,0.2111,0.0546,0.0949,0.0278,0.0236,0.0313,0.0441,0.0451,0.0003,0.0005,0.0036,0.006,0.0798,-0.0906,0.0204,0.2581,0.129,0.6129,0.7717,0.5076,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-2,0.0276,0.1883,0.0057,0.0834,0.0212,0.0237,0.0304,0.0533,0.0488,0.0004,0.0012,0.0019,0.0079,0.0872,-0.1076,0.0279,0.3226,0.0968,0.5806,0.7746,0.3389,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg2852-1,0.028,0.2387,0,0.0758,0.0239,0.025,0.0257,0.0526,0.0453,0.0005,0.0006,0.0028,0.005,0.0822,-0.0958,0.0296,0.3548,0.2258,0.4194,0.7177,0.5093,0.2145,-0.1943,0.193659622,-0.037947084,0.001821635,0.123137801,-0.103417376,-0.033714046,-0.084681666,-0.04214617,-0.007382216,-0.009330502,0.022882806,0.03611,0.058008359,0.159261413,0.041274447,0.107145371,0.084857063,0.116547352,0.069762791,0.363143204,0.099784833,0.188293599,0.066797327,0.165684041,0.071671243,0.120950946,0.079707377,0.207110634
pg1032-2,0.0128,0.3224,0.096,0.0909,0.0235,0.0274,0.0285,0.0447,0.0352,0.002,0.0069,0.0135,0.0073,0.0954,0.0046,0.0175,0.2174,0.2826,0.5,0.6933,0.2869,0.3957,-0.275,0.158937471,-0.024486387,-0.050046505,-0.023574569,-0.038453885,-0.101769384,-0.079448672,0.02884525,0.009011592,0.12098509,-0.138521809,0.05397,0.06227409,0.193322703,0.076364671,0.061240401,0.18539026,0.07457916,0.113429985,0.23339873,0.081466908,0.197229663,0.086626501,0.076175604,0.138422288,0.105424462,0.135342425,0.179312149
pg1032-1,0.0127,0.3938,0.0708,0.0888,0.0242,0.0272,0.0252,0.0474,0.033,0.0032,0.0053,0.0114,0.0054,0.0925,0.0688,0.0145,0.2273,0.2273,0.5455,0.6249,0.5247,0.3957,-0.275,0.158937471,-0.024486387,-0.050046505,-0.023574569,-0.038453885,-0.101769384,-0.079448672,0.02884525,0.009011592,0.12098509,-0.138521809,0.05397,0.06227409,0.193322703,0.076364671,0.061240401,0.18539026,0.07457916,0.113429985,0.23339873,0.081466908,0.197229663,0.086626501,0.076175604,0.138422288,0.105424462,0.135342425,0.179312149
pg33726-1,0.017,0.1257,0.1475,0.0255,0.0083,0.0286,0.0203,0.0723,0.0354,0.0017,0.0048,0.0196,0.0002,0.1186,0.1459,0.0028,0.1667,0,0.8333,0.3678,0.3516,0.1765,-0.2304,-0.147037223,-0.048268314,-0.053798043,0.054180451,-0.085972602,0.0537743,-0.071829836,-0.050750602,0.358637705,-0.008935835,-0.41303692,0.04104,0.059750536,0.176470188,0.017485119,0.082536994,0.245408454,0.051938036,0.076793389,0.289617284,0.111111111,0.151666667,0.057777778,0.075,0.135,0.063333333,0.060555556,0.345555556
pg7104-1,0.0119,0.3649,0.0408,0.0886,0.0169,0.0263,0.0643,0.0601,0.0316,0.0034,0.0116,0.0085,0.0075,0.1479,0.0796,0.008,0.1034,0.1724,0.7241,0.796,0.5998,0.0848,-0.1922,0.189130922,-0.038971892,0.27541214,-0.071135842,-0.059250808,0.241285147,-0.144007098,0.059551577,-0.261285157,-0.19072899,-0.255519331,0.04799,0.078789334,0.208875034,0.091472789,0.092347659,0.150822382,0.090741,0.100778524,0.186173278,0.104896178,0.133662858,0.074844305,0.077985165,0.143562731,0.142723313,0.090663564,0.231661885
pg7104-2,0.0162,0.2993,0.0401,0.0938,0.0156,0.0203,0.0672,0.0672,0.0301,0.0048,0.011,0.0094,0.0074,0.1596,0.1026,0.0118,0.1786,0.25,0.5714,0.776,0.5356,0.0848,-0.1922,0.189130922,-0.038971892,0.27541214,-0.071135842,-0.059250808,0.241285147,-0.144007098,0.059551577,-0.261285157,-0.19072899,-0.255519331,0.04799,0.078789334,0.208875034,0.091472789,0.092347659,0.150822382,0.090741,0.100778524,0.186173278,0.104896178,0.133662858,0.074844305,0.077985165,0.143562731,0.142723313,0.090663564,0.231661885
pg96-5,0.0141,0.3563,0.1781,0.0686,0.0274,0.0252,0.036,0.0411,0.0308,0.0001,0.0012,0.003,0.0007,0.0814,0.1846,0.0068,0.2222,0.1481,0.6296,0.598,0.4876,0.2246,-0.241,0.128508088,-0.083922428,0.092025833,0.098808375,-0.109971197,0.030426549,-0.099735258,-0.051145261,-0.010827465,0.005832764,0.003057847,0.05634,0.081139341,0.214004382,0.04850938,0.128579251,0.111800868,0.09445961,0.082780245,0.238726922,0.092140117,0.183573665,0.061343813,0.167901608,0.103073158,0.130247089,0.060006387,0.201714163
pg96-6,0.0194,0.3327,0.1747,0.08,0.0246,0.0216,0.0326,0.0452,0.0411,0.0001,0.0021,0.0046,0.0028,0.0846,-0.0021,0.0152,0.32,0.12,0.56,0.6919,0.3039,0.2246,-0.241,0.128508088,-0.083922428,0.092025833,0.098808375,-0.109971197,0.030426549,-0.099735258,-0.051145261,-0.010827465,0.005832764,0.003057847,0.05634,0.081139341,0.214004382,0.04850938,0.128579251,0.111800868,0.09445961,0.082780245,0.238726922,0.092140117,0.183573665,0.061343813,0.167901608,0.103073158,0.130247089,0.060006387,0.201714163
pg96-1,0.0168,0.365,0.1934,0.0615,0.03,0.0233,0.0323,0.0418,0.0352,0.0001,0.0014,0.0057,0.0024,0.0813,0.0796,0.0105,0.1111,0.2593,0.6296,0.5992,0.3857,0.2246,-0.241,0.128508088,-0.083922428,0.092025833,0.098808375,-0.109971197,0.030426549,-0.099735258,-0.051145261,-0.010827465,0.005832764,0.003057847,0.05634,0.081139341,0.214004382,0.04850938,0.128579251,0.111800868,0.09445961,0.082780245,0.238726922,0.092140117,0.183573665,0.061343813,0.167901608,0.103073158,0.130247089,0.060006387,0.201714163
